Cpd_Id	Name	InChIKey	Smiles	DataSet	CpdClass	ECFC4	ECFP6
CHEMBL4175623	CHEMBL4175623	RRMOZVLBZWVIND-UHFFFAOYSA-N	O=C(Nc1cccc(N2CCCN(Cc3ccc(F)c(F)c3)C2=O)c1)OCc1ccccc1	SmoAnta	SmoAnta	0.136	0.074
CHEMBL1600636	CHEMBL1600636	NWLFBAVHHJECNF-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NC(C)C)CC3)s2)cc1	SmoAnta	SmoAnta	0.148	0.122
CHEMBL4215992	CHEMBL4215992	MIRIRXFJHRSWCL-UHFFFAOYSA-N	Cc1cc(-c2ncc(CNC(=O)c3ccc4c(c3)[nH]c3ccccc34)cc2C#N)ccn1	SmoAnta	SmoAnta	0.13	0.082
CHEMBL522241	CHEMBL522241	HHXPOXSFJXKWIY-UHFFFAOYSA-N	N#Cc1ccc(N2CCN(c3nnc(Cc4ccc(C(F)(F)F)cc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta	0.105	0.056
CHEMBL551932	CHEMBL551932	ZMTBBWOKUQUMRJ-UHFFFAOYSA-N	CCCN(CCC)C(=O)N(C)Cc1ccc2c(cnn2-c2ccc(F)cc2)c1	SmoAnta	SmoAnta	0.105	0.083
CHEMBL3259848	CHEMBL3259848	LNMZZUPEAKKHLB-UHFFFAOYSA-N	CCNC(=O)c1cn2c(n1)CN(c1cc(-c3ncc(C)cc3C)c(Cl)cn1)CC2	SmoAnta	SmoAnta	0.179	0.106
CHEMBL521558	CHEMBL521558	NTZIYOUDVSCPRE-UHFFFAOYSA-N	FC(F)(F)c1ccc(N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta	0.101	0.058
CHEMBL4641704	CHEMBL4641704	AWSDDUNNGCDAHC-UHFFFAOYSA-N	CN(C(=O)c1ccc(C(F)(F)F)cc1)C1CCN(C(=O)c2ccccc2Nc2ccnn2C)CC1	SmoAnta	SmoAnta	0.12	0.108
CHEMBL551873	CHEMBL551873	DPEPZVLAZVAKBK-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ccc(C(C)=O)cc2)c1	SmoAnta	SmoAnta	0.11	0.082
CHEMBL4290843	CHEMBL4290843	DNOPEPQGOQOIGR-UHFFFAOYSA-N	CN(C)c1ccc(C(=O)N(C)C2CCN(c3nnc(-c4ccnn4C)c4ccccc34)CC2)cc1	SmoAnta	SmoAnta	0.139	0.094
CHEMBL515245	CHEMBL515245	VHIQFTOKJVJIJC-UHFFFAOYSA-N	O=C(Nc1ccc2c(c1)CC(NCc1ccccn1)C2)c1ccccc1-c1ccccc1	SmoAnta	SmoAnta	0.115	0.077
CHEMBL3262638	CHEMBL3262638	BTAYCTVTHRDDIF-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(C(=O)N5CC(C)NC(C)C5)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta	0.194	0.132
CHEMBL498017	CHEMBL498017	UHDWNJLWTHGBCP-UHFFFAOYSA-N	N#Cc1ccc(N2CCC(c3cn(Cc4ccccc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta	0.106	0.088
CHEMBL4450803	CHEMBL4450803	FNMNZBMGWFGLHS-QMMMGPOBSA-N	C[C@H]1C(=O)N(c2c(F)c(F)c(F)c(F)c2F)C(=O)N1Cc1ccccc1	SmoAnta	SmoAnta	0.161	0.145
CHEMBL4284830	CHEMBL4284830	KPJYOHUNPRHGGZ-UHFFFAOYSA-N	CN(C(=O)c1ccc(F)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta	0.129	0.094
CHEMBL4173721	CHEMBL4173721	SSSCMBMMNBOAGG-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NCC4CC4)CC3)s2)cc1	SmoAnta	SmoAnta	0.13	0.127
CHEMBL1813100	CHEMBL1813100	XRMMCTRJDOBPAE-BMGDILEWSA-N	O=C(Nc1cccc(Cl)c1Cl)N1CCN2C(=O)N([C@@H]3C[C@H]3c3ccccc3)C(=O)[C@H]2C1	SmoAnta	SmoAnta	0.157	0.108
CHEMBL497209	CHEMBL497209	QJUIBOLEMOFYRT-UHFFFAOYSA-N	FC(F)(F)c1ccc(N2CCN(c3nnc(Cc4ccccc4)c4ccoc34)CC2)nc1	SmoAnta	SmoAnta	0.11	0.07
CHEMBL4294637	CHEMBL4294637	GHRIZTMMUUWAOM-UHFFFAOYSA-N	CN(C(=O)c1ccc(OCc2ccccc2)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta	0.126	0.093
CHEMBL4474558	CHEMBL4474558	FJGFWLNGWOUFRZ-UHFFFAOYSA-N	Cc1ccc(NCc2c(-c3nnc(N4CCC(C(=O)NC5CCCCC5C)CC4)s3)cnn2C)nc1	SmoAnta	SmoAnta	0.156	0.132
CHEMBL559874	CHEMBL559874	CHSJMBVVQLTUEE-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ccc(C(=O)OC(C)(C)C)cc2)c1	SmoAnta	SmoAnta	0.117	0.085
CHEMBL3262652	CHEMBL3262652	AFXGOPWFLDYHAG-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(NC(=O)C(F)(F)F)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta	0.167	0.113
CHEMBL2031079	CHEMBL2031079	WKQVFBAJWKTIBM-UHFFFAOYSA-N	COc1cc(C(=O)NC(=S)Nc2ccc(C)c(C(=O)Nc3ccccc3)c2)cc(OC)c1OC	SmoAnta	SmoAnta	0.219	0.107
CHEMBL557448	CHEMBL557448	MXEBAZXWGCNURF-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2cccnc2)c1	SmoAnta	SmoAnta	0.093	0.074
CHEMBL254129	CHEMBL254129	QASFUMOKHFSJGL-LAFRSMQTSA-N	CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C	SmoAnta	SmoAnta	0.137	0.097
CHEMBL4646599	CHEMBL4646599	ZURYVCJOLFOBMS-UHFFFAOYSA-N	CC(=O)c1ccc(C(=O)N(C)C2CCN(C(=O)c3ccccc3Nc3ccnn3C)CC2)cc1	SmoAnta	SmoAnta	0.128	0.11
CHEMBL4286296	CHEMBL4286296	DYLOGMITWFWTCN-UHFFFAOYSA-N	CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(Cl)c3ccccc23)CC1	SmoAnta	SmoAnta	0.148	0.112
CHEMBL4279209	CHEMBL4279209	NDBGYBOAWIXPJO-UHFFFAOYSA-N	CN(C(=O)c1ccc(N)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta	0.129	0.094
CHEMBL4455409	CHEMBL4455409	PDECSLMLDDIEBN-MYVCOICNSA-N	C[C@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(NC(=O)c5ccccc5O)cc4)CC3)cc2)O1	SmoAnta	SmoAnta	0.155	0.117
CHEMBL1086141	CHEMBL1086141	FZCKCYXBUAXJRW-SFHVURJKSA-N	C[C@H]1CN(c2nnc(N3CC=CC=N3)c3ccccc23)CCN1C(=O)c1ccccc1	SmoAnta	SmoAnta	0.118	0.105
CHEMBL4164165	CHEMBL4164165	BFLINSZGQJNDHH-UHFFFAOYSA-N	O=C(Nc1ccc(N2CCN(Cc3ccccc3O)CC2)nc1)c1ccccc1C(F)(F)F	SmoAnta	SmoAnta	0.102	0.063
CHEMBL498457	CHEMBL498457	TWEPAIWYLUBDHG-UHFFFAOYSA-N	OCc1ccc(N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta	0.104	0.052
CHEMBL423915	CHEMBL423915	JKHYOWBRQRJSTQ-OAQYLSRUSA-N	COC(=O)N[C@@H]1Cc2ccc(NC(=O)c3cccc(C)c3-c3ccc(C(F)(F)F)cc3)cc2C1	SmoAnta	SmoAnta	0.165	0.1
CHEMBL497819	CHEMBL497819	GYIIAGMRYYSGSS-UHFFFAOYSA-N	N#Cc1ccc(N2CCN(c3cnc(Cc4ccccc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta	0.104	0.051
CHEMBL497412	CHEMBL497412	SBGNBKAOBXLSTB-UHFFFAOYSA-N	FC(F)(F)c1ccc(N2CCN(c3nnc(Cc4ccccc4)c4occc34)CC2)nc1	SmoAnta	SmoAnta	0.11	0.078
CHEMBL4290044	CHEMBL4290044	APASMGLCIZNUTG-UHFFFAOYSA-N	COc1cc(OC)c2c(=O)c(-c3ccc(OC)c(OCc4ccc(C(F)(F)F)cc4)c3)coc2c1	SmoAnta	SmoAnta	0.23	0.118
CHEMBL523431	CHEMBL523431	OKUDYOSQRBEFPD-UHFFFAOYSA-N	O=C(O)c1ccc(N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta	0.109	0.067
CHEMBL4282560	CHEMBL4282560	CRKURCSXYQWAAI-UHFFFAOYSA-N	CN(C(=O)c1ccc(S(=O)(=O)O)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta	0.13	0.093
CHEMBL3262629	CHEMBL3262629	HFZBTEKWFVRYDZ-UHFFFAOYSA-N	CNC(=O)c1cn2c(n1)CN(c1cc(-c3ncc(C)cc3C)c(Cl)cn1)CC2	SmoAnta	SmoAnta	0.183	0.109
CHEMBL1084495	CHEMBL1084495	RVTDSUKCBAZCJX-INIZCTEOSA-N	C[C@H]1CN(c2nnc(-c3ncco3)c3ccccc23)CCN1C(=O)c1ccccc1	SmoAnta	SmoAnta	0.127	0.087
CHEMBL473073	CHEMBL473073	BWKLXPHCBYUBIF-UHFFFAOYSA-N	O=C(Nc1ccc2c(c1)CC(NCc1ccccn1)C2)c1ccccc1-c1ccc(Cl)cc1	SmoAnta	SmoAnta	0.134	0.09
CHEMBL4285647	CHEMBL4285647	QXVUIAMAXDDBME-UHFFFAOYSA-N	COc1cc(OC)c2c(=O)c(-c3ccc(OC)c(OCC=C(C)C)c3)coc2c1	SmoAnta	SmoAnta	0.259	0.105
CHEMBL4282987	CHEMBL4282987	VWDDISWWOTUKBN-UHFFFAOYSA-N	CN(C(=O)c1ccc(C=O)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta	0.133	0.101
CHEMBL473703	CHEMBL473703	JKHYOWBRQRJSTQ-UHFFFAOYSA-N	COC(=O)NC1Cc2ccc(NC(=O)c3cccc(C)c3-c3ccc(C(F)(F)F)cc3)cc2C1	SmoAnta	SmoAnta	0.165	0.1
CHEMBL4543531	CHEMBL4543531	VXYMGTXJZUKBEL-HKFHRXRESA-N	C[C@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(NC(=O)c5ccc(O)cc5)cc4)CC3)cc2)O1	SmoAnta	SmoAnta	0.155	0.118
CHEMBL564987	CHEMBL564987	LGWVQZFCSFTXQP-UHFFFAOYSA-N	CCCC(CCC)C(=O)N(C)Cc1ccc2c(cnn2-c2ccc(F)cc2)c1	SmoAnta	SmoAnta	0.105	0.081
CHEMBL183630	CHEMBL183630	JBPMUXHYANUBMJ-UHFFFAOYSA-N	Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2cscn2)cc1	SmoAnta	SmoAnta	0.149	0.096
CHEMBL4172388	CHEMBL4172388	RVTYJKNYZNNAGJ-UHFFFAOYSA-N	CC1Cc2ccccc2N1C(=O)c1ccc(=O)n(CCC(=O)N2CCN(c3ccccc3)CC2)n1	SmoAnta	SmoAnta	0.124	0.119
CHEMBL4289354	CHEMBL4289354	LMTSOMUCABFOSB-UHFFFAOYSA-N	CN(C(=O)c1ccc(C(N)=O)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta	0.132	0.102
CHEMBL365472	CHEMBL365472	LKYAZIWQMLWADO-UHFFFAOYSA-N	Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(OC(C)C)cc1	SmoAnta	SmoAnta	0.148	0.081
CHEMBL4289775	CHEMBL4289775	FMBPPTSIWDCOEJ-UHFFFAOYSA-N	CN(C(=O)c1ccc(S(N)(=O)=O)cc1)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1	SmoAnta	SmoAnta	0.13	0.091
CHEMBL3604619	CHEMBL3604619	VQQHHCLBHNOQRQ-UHFFFAOYSA-N	CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NC(=O)Cc4ccccc4)c3)cc2s1	SmoAnta	SmoAnta	0.136	0.093
CHEMBL4291101	CHEMBL4291101	JQZUGRQYFYQMCE-XDHOZWIPSA-N	COc1cc(OC)c2c(=O)c(-c3ccc(OC)c(OC/C=C(\C)CCC=C(C)C)c3)coc2c1	SmoAnta	SmoAnta	0.235	0.106
CHEMBL4215124	CHEMBL4215124	BLLKBDFOLOWWEK-UHFFFAOYSA-N	COc1cc(CNC(=O)c2ccc3c(c2)[nH]c2ccccc23)cnc1-c1ccnc(C)c1	SmoAnta	SmoAnta	0.174	0.112
CHEMBL497003	CHEMBL497003	HVCKRXNCZNJASA-UHFFFAOYSA-N	c1ccc(N2CCN(c3nnc(Cc4ccncc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta	0.1	0.061
CHEMBL4562011	CHEMBL4562011	HTOMCFFSHIGVOM-UHFFFAOYSA-N	CC(O)c1ccnn1-c1nnc(N2CCC(C(=O)NC3CCCCC3C)CC2)s1	SmoAnta	SmoAnta	0.096	0.118
CHEMBL4286606	CHEMBL4286606	VNYBXAZEXRJNFZ-UHFFFAOYSA-N	COc1cc(OC)c2c(=O)c(-c3ccc(OC)c(OCc4ccccc4)c3)coc2c1	SmoAnta	SmoAnta	0.245	0.105
CHEMBL4467625	CHEMBL4467625	ODXQMAGAYGTXLP-LBPRGKRZSA-N	C[C@H]1C(=O)N(c2ccc(Cl)cc2)C(=S)N1Cc1ccccc1	SmoAnta	SmoAnta	0.135	0.152
CHEMBL4473720	CHEMBL4473720	GSBOYBYJCZLGGK-YDYNHKSESA-N	C[C@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(NC(=O)c5ccccn5)cc4)CC3)cc2)O1	SmoAnta	SmoAnta	0.151	0.117
CHEMBL2152364	CHEMBL2152364	ZYUUFTRHRLWMTH-PUWHGRQFSA-N	C[C@H]1C/C=C\C[C@@H](CC(=O)NCc2ccc(Cl)cc2)C(=O)OC[C@@H](c2ccccc2)NC1=O	SmoAnta	SmoAnta	0.151	0.113
CHEMBL2152370	CHEMBL2152370	GELMVQBWAPVGHJ-ZYQPHWHESA-N	O=C(C[C@@H]1C/C=C/CCC(=O)O[C@H](c2ccccc2)CNC1=O)NCCCC(F)(F)F	SmoAnta	SmoAnta	0.121	0.069
CHEMBL3604611	CHEMBL3604611	WYIFAYGGONUSGQ-UHFFFAOYSA-N	CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NC(=O)c4ccccc4Cl)c3)cc2s1	SmoAnta	SmoAnta	0.145	0.086
CHEMBL3262650	CHEMBL3262650	ZAKXIDSDKFMESX-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(CO)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta	0.173	0.104
CHEMBL3262631	CHEMBL3262631	TVRPACKUHNZVKX-UHFFFAOYSA-N	Cc1cnc(-c2cc(N3CCn4cc(C(=O)N(C)CCO)nc4C3)ncc2Cl)c(C)c1	SmoAnta	SmoAnta	0.173	0.11
CHEMBL4171870	CHEMBL4171870	CFYGCTDFNMTVRL-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NC4CC4)CC3)s2)cc1	SmoAnta	SmoAnta	0.133	0.13
CHEMBL4176279	CHEMBL4176279	IULFORWLKGQXTQ-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)N4CCCC4)CC3)s2)cc1	SmoAnta	SmoAnta	0.13	0.129
CHEMBL2152381	CHEMBL2152381	FYOPZVCSTLIOCA-CBPPOCRISA-N	O=C(C[C@@H]1C/C=C/CCC(=O)N[C@H](c2ccc(Cl)cn2)COC1=O)NCc1ccc(Cl)cc1	SmoAnta	SmoAnta	0.151	0.118
CHEMBL4571341	CHEMBL4571341	AOCSOWXEGDBAIH-CYTLCNBWSA-N	C[C@@]1(c2ccc(Cl)cc2Cl)OC[C@@H](COc2ccc(N3CCN(c4ccc(NC(=O)c5cccnc5)cc4)CC3)cc2)O1	SmoAnta	SmoAnta	0.151	0.115
CHEMBL4169989	CHEMBL4169989	SUIOHPLKNWRVGJ-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NCC(C)(C)O)CC3)s2)cc1	SmoAnta	SmoAnta	0.144	0.121
CHEMBL4644469	CHEMBL4644469	ZPTFDKZRWABHBL-UHFFFAOYSA-N	CN(C(=O)c1ccc(C#N)cc1)C1CCN(C(=O)c2ccccc2Nc2ccnn2C)CC1	SmoAnta	SmoAnta	0.123	0.1
CHEMBL557518	CHEMBL557518	JGLSXUYFUCPQGV-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ccncc2)c1	SmoAnta	SmoAnta	0.093	0.101
CHEMBL4551454	CHEMBL4551454	FMWWQNWAKUGFAD-ZDUSSCGKSA-N	C[C@H]1CN(c2ccc(Cl)cc2)C(=O)N1Cc1ccccc1	SmoAnta	SmoAnta	0.137	0.153
CHEMBL4168517	CHEMBL4168517	XFNCXUNIPWDPIS-UHFFFAOYSA-N	Cc1ccc(-c2cc3c(N4CCC(C(=O)NC(C)c5ccccc5)CC4)nccn3n2)cc1C	SmoAnta	SmoAnta	0.154	0.118
CHEMBL4647112	CHEMBL4647112	JUUPOXCCHOFKNI-UHFFFAOYSA-N	CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(C(=O)c2ccccc2Nc2ccc(-c3ccccc3)cc2)CC1	SmoAnta	SmoAnta	0.124	0.094
CHEMBL495579	CHEMBL495579	ZCBPOKGVMMAGFY-UHFFFAOYSA-N	N#Cc1ccc(C2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)cc1	SmoAnta	SmoAnta	0.11	0.067
CHEMBL497218	CHEMBL497218	AOFZFQXTMXXBDW-UHFFFAOYSA-N	N#Cc1ccc(N2CCN(c3nnc(Cc4ccc(C(=O)O)cc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta	0.112	0.063
CHEMBL3604615	CHEMBL3604615	GZUQPOFBGVLSQM-UHFFFAOYSA-N	CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NC(=O)c4cccc(F)c4)c3)cc2s1	SmoAnta	SmoAnta	0.145	0.092
CHEMBL2152379	CHEMBL2152379	VTIGBNHBOYANTF-ZMMOYELXSA-N	O=C(C[C@@H]1C/C=C/CCC(=O)N[C@H](c2ccc(F)cc2)COC1=O)NCc1ccc(Cl)cc1	SmoAnta	SmoAnta	0.151	0.111
CHEMBL2152373	CHEMBL2152373	UQVOPKWUIIYHLT-BQIDRLATSA-N	O=C(C[C@@H]1C/C=C/CCC(=O)O[C@H](c2ccccc2)CNC1=O)NCc1cccc(Cl)c1	SmoAnta	SmoAnta	0.153	0.088
CHEMBL497217	CHEMBL497217	MFFKXBCWGKLRSA-UHFFFAOYSA-N	COC(=O)c1ccc(Cc2nnc(N3CCN(c4ccc(C#N)cn4)CC3)c3ccccc23)cc1	SmoAnta	SmoAnta	0.13	0.075
CHEMBL497820	CHEMBL497820	SACCJQYKNINQME-UHFFFAOYSA-N	N#Cc1ccc(N2CCN(c3ncc(Cc4ccccc4)c4ccccc34)CC2)nc1	SmoAnta	SmoAnta	0.104	0.058
CHEMBL516370	CHEMBL516370	FZGJOQIUVBVNBJ-UHFFFAOYSA-N	COc1ccc(-c2ccc(C(F)(F)F)cc2)c(C(=O)Nc2ccc3c(c2)CC(NCc2ccccn2)C3)c1	SmoAnta	SmoAnta	0.151	0.12
CHEMBL2152375	CHEMBL2152375	RTDDGSNRJAMSBI-BQIDRLATSA-N	O=C(C[C@@H]1C/C=C/CCC(=O)N[C@H](C2CCCCC2)COC1=O)NCc1ccc(Cl)cc1	SmoAnta	SmoAnta	0.138	0.096
CHEMBL2152357	CHEMBL2152357	KADPCUBFZUHNFS-BQIDRLATSA-N	O=C(C[C@@H]1C/C=C/CCC(=O)N[C@H](c2ccccc2)COC1=O)NCc1ccc(Cl)cc1	SmoAnta	SmoAnta	0.146	0.104
CHEMBL142450	CHEMBL142450	JKHYOWBRQRJSTQ-NRFANRHFSA-N	COC(=O)N[C@H]1Cc2ccc(NC(=O)c3cccc(C)c3-c3ccc(C(F)(F)F)cc3)cc2C1	SmoAnta	SmoAnta	0.165	0.1
CHEMBL4171838	CHEMBL4171838	MPTILXYZFCMZHW-UHFFFAOYSA-N	CCNC(=O)C1CCN(c2nnc(-n3cccc3CNc3ccc(C)cc3)s2)CC1	SmoAnta	SmoAnta	0.143	0.122
CHEMBL4456292	CHEMBL4456292	NQRIIPNJULINMV-NQVJXQQZSA-N	COc1cccc(C(=O)Nc2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@](C)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1	SmoAnta	SmoAnta	0.184	0.128
CHEMBL2152362	CHEMBL2152362	CGQFZMGRUMZRJD-BRSWAKDMSA-N	O=C(C[C@@H]1C/C=C/C[C@H](Cc2ccccc2)C(=O)N[C@H](c2ccccc2)COC1=O)NCc1ccc(Cl)cc1	SmoAnta	SmoAnta	0.128	0.088
CHEMBL550191	CHEMBL550191	RDPYZNMGINLHJE-UHFFFAOYSA-N	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ncccn2)c1	SmoAnta	SmoAnta	0.093	0.075
CHEMBL4632758	CHEMBL4632758	NNTRWHBIVTUJEX-UHFFFAOYSA-N	CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(C(=O)c2ccccc2Nc2ccc(C#N)cc2)CC1	SmoAnta	SmoAnta	0.127	0.088
CHEMBL4289866	CHEMBL4289866	XPYARVYNUNOZLN-UHFFFAOYSA-N	COc1cc(OC)c2c(=O)c(-c3ccc(OCc4ccccc4)c(OC)c3)coc2c1	SmoAnta	SmoAnta	0.245	0.104
CHEMBL4279181	CHEMBL4279181	ZMHPYTBAMHMURX-UHFFFAOYSA-N	COc1cc(OC)c2c(=O)c(-c3ccc(OCC=C(C)C)c(OC)c3)coc2c1	SmoAnta	SmoAnta	0.259	0.105
CHEMBL2152371	CHEMBL2152371	BJRLEQBLNKLHFN-ZGCXVMDJSA-N	CC(C)(C)OC(=O)C[C@@H]1C/C=C/CCC(=O)N[C@H](c2ccccc2)COC1=O	SmoAnta	SmoAnta	0.16	0.112
CHEMBL4649551	CHEMBL4649551	QDSKINKQTZSEKY-UHFFFAOYSA-N	CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(C(=O)c2cccnc2Nc2ccccc2)CC1	SmoAnta	SmoAnta	0.124	0.104
CHEMBL4562945	CHEMBL4562945	UBONKVGSVVVWRS-ZETCQYMHSA-N	C[C@H]1C(=O)N(c2ccc(Cl)cc2)C(=O)N1Cc1c(F)c(F)c(F)c(F)c1F	SmoAnta	SmoAnta	0.184	0.174
CHEMBL4159684	CHEMBL4159684	QJEVQHLBNHOTDQ-UHFFFAOYSA-N	Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)N4CCC(O)C4)CC3)s2)cc1	SmoAnta	SmoAnta	0.128	0.126
CHEMBL2152361	CHEMBL2152361	ZYUUFTRHRLWMTH-AGDMFGCGSA-N	C[C@H]1C/C=C/C[C@@H](CC(=O)NCc2ccc(Cl)cc2)C(=O)OC[C@@H](c2ccccc2)NC1=O	SmoAnta	SmoAnta	0.151	0.113
CHEMBL2152359	CHEMBL2152359	VHDCLXBXMSVMBZ-MWZGVQAKSA-N	C[C@H]1[C@@H](c2ccccc2)OC(=O)CC/C=C/C[C@@H](CC(=O)NCc2ccc(Cl)cc2)C(=O)N1C	SmoAnta	SmoAnta	0.156	0.104
CHEMBL2152372	CHEMBL2152372	FDSZEPJEHLNGEA-FZQIFAQWSA-N	CN1C[C@@H](c2ccccc2)OC(=O)CC/C=C/C[C@@H](Cc2ccc(Cl)cc2)C1=O	SmoAnta	SmoAnta	0.162	0.15
CHEMBL4537455	CHEMBL4537455	ZMDJIJCMILVKFE-ZDUSSCGKSA-N	C[C@H]1C(=O)N(C2CCCCC2)C(=O)N1Cc1ccccc1	SmoAnta	SmoAnta	0.155	0.134
CHEMBL4582942	CHEMBL4582942	OWMCWGLUZWJAGM-ZDUSSCGKSA-N	C[C@H]1C(=O)N(Cc2ccc(Cl)cc2)C(=O)N1Cc1ccccc1	SmoAnta	SmoAnta	0.149	0.124
CHEMBL2152376	CHEMBL2152376	UKWNCRJUNWWVSK-SZQTVFEFSA-N	O=C(C[C@@H]1C/C=C/CCC(=O)N[C@H](Cc2ccccc2)COC1=O)NCc1ccc(Cl)cc1	SmoAnta	SmoAnta	0.143	0.087
CHEMBL474894	CHEMBL474894	PAMZGVTZBVUZBF-UHFFFAOYSA-N	Cc1ccc(-c2ccc(C(F)(F)F)cc2)c(C(=O)Nc2ccc3c(c2)CC(NCc2ccccn2)C3)c1	SmoAnta	SmoAnta	0.161	0.114
CHEMBL356310	CHEMBL356310	VFQLHOJNCNGPIK-AREMUKBSSA-N	Cc1cccc(C(=O)Nc2ccc3c(c2)C[C@H](NCc2ccccn2)C3)c1-c1ccc(C(F)(F)F)cc1	SmoAnta	SmoAnta	0.134	0.093
CHEMBL4633504	CHEMBL4633504	QEKBTRKYCPPRFD-UHFFFAOYSA-N	CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(C(=O)c2ccccc2Nc2ccccc2C#N)CC1	SmoAnta	SmoAnta	0.127	0.096
